Symbol,Date,Open,High,Low,Close,Volume
ADDA,30-May-2018,50,79,-8,-6,0
ADDD,30-May-2018,1,4,-3,1,0
ADDE,30-May-2018,556,1083,556,1080,0
ADDN,30-May-2018,1144,1579,1144,1442,0
ADDQ,30-May-2018,1048,1337,800,800,0
ADDS,30-May-2018,238,356,91,356,0
ADDT,30-May-2018,2242,2941,2235,2236,0
ADDV,30-May-2018,44,52,-83,-34,0
ADDX,30-May-2018,282,341,68,322,0
ADRA,30-May-2018,2.13,2.31,0.92,0.94,0
ADRD,30-May-2018,1,3,0.25,1.25,0
ADRE,30-May-2018,2.79,3.96,2.79,3.95,0
ADRN,30-May-2018,4,8.22,4,6.15,0
ADRQ,30-May-2018,3.29,3.85,2,2,0
ADRS,30-May-2018,1.85,1.94,1.15,1.56,0
ADRT,30-May-2018,3.54,4.83,2.87,2.88,0
ADRV,30-May-2018,1.31,1.31,0.8,0.92,0
ADRX,30-May-2018,1.67,1.68,1.06,1.3,0
ADVA,30-May-2018,94,141,94,104,81385900
ADVD,30-May-2018,1,6,1,5,6400
ADVE,30-May-2018,865,1448,865,1446,1054310000
ADVN,30-May-2018,1525,1798,1525,1722,2986108000
ADVQ,30-May-2018,1505,1817,1505,1597,1267687000
ADVS,30-May-2018,518,983,518,983,215398400
ADVT,30-May-2018,3124,3730,3124,3423,4335181000
ADVV,30-May-2018,184,391,184,391,56175900
ADVX,30-May-2018,702,1374,702,1374,271574300
ASHD,30-May-2018,115,458,115,458,0
ASHF,30-May-2018,200,960,200,915,0
ASHR,30-May-2018,2.73,3.26,2.53,2.99,0
ASHU,30-May-2018,315,1394,315,1373,0
AVDA,30-May-2018,446.83,6372.93,446.83,6372.93,0
AVDD,30-May-2018,43.99,215.14,-461.4,-461.4,0
AVDE,30-May-2018,1199.05,80145.82,1199.05,80145.82,0
AVDQ,30-May-2018,3401.14,69223.82,3401.14,69030.06,0
AVDS,30-May-2018,491.52,15558.4,491.52,15558.38,0
AVDV,30-May-2018,27.2,178.83,-2919.91,-1149.15,0
AVDX,30-May-2018,518.72,14412.77,518.72,14409.23,0
AVLD,30-May-2018,2.28,182.49,2.28,180.55,0
AVLF,30-May-2018,4.11,797.06,4.11,797.06,0
AVLR,30-May-2018,2.79,5.41,1.95,5.41,0
AVLU,30-May-2018,6.39,977.61,6.39,977.61,0
AVRA,30-May-2018,5.87,6.66,3.97,4.6,0
AVRD,30-May-2018,150.82,207.86,0.01,207.86,0
AVRE,30-May-2018,1.84,4.16,1.63,4.16,0
AVRN,30-May-2018,2.69,9,2.69,7.08,0
AVRQ,30-May-2018,4.89,4.89,1.66,2.19,0
AVRS,30-May-2018,3,3.63,1.87,3.6,0
AVRT,30-May-2018,3.38,5.25,2.74,4.26,0
AVRV,30-May-2018,1.06,1.37,0.54,0.83,0
AVRX,30-May-2018,1.8,2.32,1.44,2.13,0
AVVA,30-May-2018,5.38,81.38,5.38,81.38,0
AVVD,30-May-2018,0.43,2.16,0.02,0.02,0
AVVE,30-May-2018,26.21,1054.3,26.21,1054.3,0
AVVN,30-May-2018,60.67,2986.1,60.67,2986.1,0
AVVQ,30-May-2018,42.74,1267.68,42.74,1267.68,0
AVVS,30-May-2018,7.36,215.39,7.36,215.39,0
AVVT,30-May-2018,108.8,4335.18,108.8,4335.18,0
AVVV,30-May-2018,4.28,56.17,4.28,56.17,0
AVVX,30-May-2018,11.64,271.57,11.64,271.57,0
BANK,30-May-2018,4237.53,4287.15,4234.86,4276.98,0
BCMA,30-May-2018,2811,3356,2811,3102,0
BCMC,30-May-2018,100.27,100.61,100.21,100.61,0
BCMD,30-May-2018,751,902,572,902,0
BCME,30-May-2018,286,344,266,344,0
BCMF,30-May-2018,144,241,144,202,0
BCMG,30-May-2018,43,57,30,35,0
BCMM,30-May-2018,100.54,101.41,100.54,101.11,0
BCMU,30-May-2018,218,218,84,140,0
BDMA,30-May-2018,1405,1529,1405,1527,0
BDMC,30-May-2018,100.03,100.03,99.94,99.95,0
BDMD,30-May-2018,2246,2455,2246,2455,0
BDME,30-May-2018,216,247,216,247,0
BDMF,30-May-2018,231,293,231,293,0
BDMG,30-May-2018,24,39,24,39,0
BDMM,30-May-2018,99.59,99.59,99.56,99.57,0
BDMU,30-May-2018,129,162,129,162,0
BFMA,30-May-2018,1386,1526,1386,1525,0
BFMC,30-May-2018,100.08,100.09,100.03,100.06,0
BFMD,30-May-2018,2290,2484,2290,2484,0
BFME,30-May-2018,236,286,236,286,0
BFMF,30-May-2018,216,259,216,259,0
BFMG,30-May-2018,19,33,19,33,0
BFMM,30-May-2018,99.51,99.55,99.51,99.55,0
BFMU,30-May-2018,104,136,104,135,0
BGMA,30-May-2018,2130,2315,2130,2314,0
BGMC,30-May-2018,100.06,100.08,100.04,100.04,0
BGMD,30-May-2018,1533,1674,1533,1674,0
BGME,30-May-2018,222,263,222,263,0
BGMF,30-May-2018,227,277,227,277,0
BGMG,30-May-2018,20,35,19,35,0
BGMM,30-May-2018,100.29,100.3,100.28,100.29,0
BGMU,30-May-2018,116,156,116,155,0
BKX,30-May-2018,105.42,106.93,105.33,106.59,0
BWH,30-May-2018,198.33,198.33,190.94,192.97,0
BXD,30-May-2018,326.1,327.9,325.59,327.58,0
BXM,30-May-2018,1397.88,1404.36,1397.48,1403.43,0
BXN,30-May-2018,622.61,624.01,622.08,623.73,0
BXR,30-May-2018,275.51,277.03,275.45,276.92,0
CEX,30-May-2018,604.37,610.4,604.37,609.08,0
CIV,30-May-2018,24.24,25.06,23.98,25.01,0
COMP,30-May-2018,7428.41,7473.81,7423.67,7462.45,0
CPR,30-May-2018,3.055,3.0765,3.01,3.069,161459
CYM,30-May-2018,21.95,22.24,21.95,22.21,0
DCFD,30-May-2018,41.53,67.69,40,63.07,0
DCFI,30-May-2018,56.92,63.07,55.38,63.07,0
DCOF,30-May-2018,47.69,56.92,47.69,53.84,0
DCOH,30-May-2018,49.23,56.92,47.69,55.38,0
DCSE,30-May-2018,30118.49,30320.88,29963.18,30103.27,0
DCTH,30-May-2018,52.3,58.46,50.76,58.46,0
DCTW,30-May-2018,60,73.84,58.46,72.3,0
DDA,30-May-2018,17.2,19.79,15.58,16.22,0
DDB,30-May-2018,15.62,15.78,13.53,14.88,0
DECA,30-May-2018,44,110,44,110,17656600
DECD,30-May-2018,1,4,1,4,4620400
DECE,30-May-2018,309,374,307,366,252851500
DECN,30-May-2018,381,381,217,280,421213400
DECQ,30-May-2018,457,799,438,797,577386400
DECS,30-May-2018,280,654,280,627,59814600
DECT,30-May-2018,882,1190,737,1187,1016256000
DECV,30-May-2018,140,429,140,425,67667400
DECX,30-May-2018,420,1075,420,1052,127482000
DIFD,30-May-2018,23.33,56.66,16.66,50,0
DIFI,30-May-2018,60,63.33,56.66,63.33,0
DIOF,30-May-2018,43.33,50,36.66,43.33,0
DIOH,30-May-2018,46.66,53.33,43.33,53.33,0
DITH,30-May-2018,53.33,56.66,50,56.66,0
DITW,30-May-2018,46.66,56.66,43.33,56.66,0
DIVQ,30-May-2018,2187.57,2205.2,2186.53,2201.91,0
DJC,30-May-2018,8240.06,8339.89,8240.06,8319.06,430520000
DJEC,30-May-2018,1187.7,1199.23,1183.85,1197.51,0
DJI,30-May-2018,24467.83,24714.48,24459.09,24667.78,324874200
DJT,30-May-2018,10774.84,10966.79,10770.95,10918.72,47785800
DJU,30-May-2018,689.34,696.37,686.92,694.67,57859900
DJWO,30-May-2018,392.94,395.96,391.57,395.3,0
DLTC,30-May-2018,1714.16,1720.86,1708.89,1718.16,0
DOWE,30-May-2018,1748.08,1763.98,1740.89,1758.21,0
DRCI,30-May-2018,248.92,253.09,248.32,252.29,0
DREI,30-May-2018,336.7,342.58,335.86,341.46,0
DSAE,30-May-2018,1482.05,1498.53,1478.48,1496.31,22317800
DSAF,30-May-2018,1091.92,1120.09,1091.92,1118.11,5849000
DSAG,30-May-2018,218.29,221.79,218.24,221.02,23749700
DSAI,30-May-2018,603.34,607,602.05,602.97,19775500
DSAL,30-May-2018,153.6,155.45,151.81,155.07,1664400
DSAM,30-May-2018,1502,1521.94,1502,1513.54,43288300
DSAP,30-May-2018,343.46,347.78,343.46,346.82,59364500
DSAR,30-May-2018,260.05,260.56,255.84,258.63,26376800
DSAS,30-May-2018,1614.25,1628.32,1609.1,1625.87,15961100
DSAT,30-May-2018,546.48,551.12,546.48,549.09,9690900
DSAU,30-May-2018,199.71,203.29,199.7,202.55,45929000
DSAV,30-May-2018,533.91,538.57,530.02,538.43,5118900
DSBC,30-May-2018,1155.53,1156.83,1150.86,1153.85,108837100
DSBD,30-May-2018,866.15,872.14,862.95,867.88,18131200
DSBE,30-May-2018,150.62,152.46,150.15,151.56,1709300
DSBK,30-May-2018,463.85,468.47,461.44,467.21,251593000
DSBM,30-May-2018,400.71,405.31,400.71,404.3,83050900
DSBS,30-May-2018,199.71,203.55,199.71,202.66,35205700
DSBT,30-May-2018,1940.4,1965.62,1938.48,1959.86,98003300
DSBV,30-May-2018,656.51,664.54,655.61,662.59,30210900
DSCA,30-May-2018,1035.93,1046.11,1033.67,1042.88,9725700
DSCC,30-May-2018,496.86,502.91,496.48,501.81,17724000
DSCF,30-May-2018,335.14,336.55,333.81,335.98,45108300
DSCG,30-May-2018,1167.17,1174.21,1165.9,1171.88,107573200
DSCH,30-May-2018,649.3,655.66,649.03,654.26,47845100
DSCL,30-May-2018,75.36,78.47,75.36,76.22,214000
DSCM,30-May-2018,511.47,516.61,509.23,514.87,17936200
DSCN,30-May-2018,670.42,677.01,668.93,673.98,28970600
DSCP,30-May-2018,373.46,377.32,373.43,375.31,19540500
DSCR,30-May-2018,2588.75,2594.66,2579.74,2589.27,66148100
DSCS,30-May-2018,1510.01,1525.24,1509.92,1517.69,15804400
DSCT,30-May-2018,1173.39,1176.72,1167.51,1167.71,56645400
DSCX,30-May-2018,941.03,948.02,940.66,945.19,30121000
DSCY,30-May-2018,950.55,957.42,948.92,956.05,465767200
DSDB,30-May-2018,659.75,667.42,655.6,664.01,1664400
DSDN,30-May-2018,455.69,462.19,454.99,461.48,6356600
DSDR,30-May-2018,590.62,598.04,588.67,596.19,37019500
DSDS,30-May-2018,305.23,308.97,304.11,307.43,4767400
DSDT,30-May-2018,67.78,68.69,67.5,68.26,9445000
DSDV,30-May-2018,153.49,155.56,153.49,155.12,23745100
DSEC,30-May-2018,352.3,354.37,351.32,352.79,17189400
DSEE,30-May-2018,418.19,420.56,417.41,418.34,36965000
DSEH,30-May-2018,99.58,100.9,99.2,100.05,244000
DSEN,30-May-2018,612.52,634.18,612.52,631.76,353146800
DSES,30-May-2018,183.11,185.01,182.57,184.09,4171900
DSEU,30-May-2018,241.73,244.67,241.05,244.08,84520600
DSFA,30-May-2018,444.24,448.63,443.97,447.35,41565400
DSFB,30-May-2018,549.82,556.21,548.56,554.64,89580200
DSFC,30-May-2018,147.19,148.58,146.98,148.28,23536000
DSFD,30-May-2018,376.66,381.6,375.62,380.1,25859200
DSFE,30-May-2018,599.77,606.28,599.47,604.14,18051800
DSFH,30-May-2018,374.61,376.06,371.11,373.83,3642800
DSFI,30-May-2018,1002.24,1013,1001.09,1010.48,116921100
DSFN,30-May-2018,583.08,590.26,582.73,588.71,658677900
DSFO,30-May-2018,350.77,354.79,349.54,353.62,59369200
DSFP,30-May-2018,485.34,490.91,483.65,489.28,59369200
DSFR,30-May-2018,216.51,217.53,216.04,216.66,1947200
DSFT,30-May-2018,1327.57,1345.09,1323.11,1344.24,9105700
DSFV,30-May-2018,650.89,657.59,649.13,655.9,0
DSGF,30-May-2018,1123.56,1135.62,1122.27,1132.8,116921100
DSGI,30-May-2018,441.91,446.51,441.64,445.58,80039300
DSGT,30-May-2018,1311.45,1324.51,1309.51,1323.03,198719500
DSGU,30-May-2018,292.53,298.24,292.37,296.67,6962000
DSHB,30-May-2018,812.6,815.48,796.82,797.61,12900000
DSHC,30-May-2018,891.35,901.8,891.35,899.14,269638000
DSHD,30-May-2018,258.79,260.01,257.23,259.12,9416000
DSHG,30-May-2018,554.42,558.95,552.98,556.91,39596200
DSHI,30-May-2018,380.43,386.43,379.3,384.83,10745500
DSHL,30-May-2018,134.65,136.78,134.65,136.29,17872100
DSHN,30-May-2018,607.6,615.81,607.06,614.66,13637300
DSHP,30-May-2018,1843.79,1862.46,1841.38,1856.75,33915000
DSHR,30-May-2018,2044.74,2059.84,2037.1,2051.98,17890200
DSHV,30-May-2018,430.32,440,429.82,438.83,10839300
DSIB,30-May-2018,292.55,297.24,292.53,296.09,3312800
DSID,30-May-2018,477.92,483.09,477.54,482.31,60498800
DSIF,30-May-2018,48.78,49.38,48.6,49.22,6676500
DSIG,30-May-2018,765.41,774.05,765.41,772.32,264207400
DSIL,30-May-2018,765.85,780.99,765.85,777.77,29889500
DSIM,30-May-2018,246.86,252.77,246.86,251.5,29738200
DSIN,30-May-2018,710.49,718.44,710.49,716.74,293178000
DSIO,30-May-2018,99.36,101.1,99.17,100.74,43376100
DSIP,30-May-2018,772.49,783.7,772.42,780.19,23705200
DSIQ,30-May-2018,1884.67,1901.57,1881.95,1894.99,35942000
DSIR,30-May-2018,587.47,596.62,587.47,594.43,70734000
DSIS,30-May-2018,497.11,502.91,497.11,501.6,64717300
DSIT,30-May-2018,1061.64,1085.19,1061.64,1081.19,24225600
DSIU,30-May-2018,245.63,249.59,245.24,248.57,7149800
DSIV,30-May-2018,588.24,596.61,588.24,595.14,11223600
DSIX,30-May-2018,548.61,556.7,548.36,554.66,40844500
DSLE,30-May-2018,697.88,698.42,692.78,695.41,14037600
DSLG,30-May-2018,2031.04,2064.38,2031.04,2057.64,32172700
DSLW,30-May-2018,1051.29,1062.9,1051.29,1060.2,0
DSMC,30-May-2018,1345.95,1361.75,1345.95,1356.24,88178100
DSME,30-May-2018,782.66,783.74,779.88,782.18,122454900
DSMF,30-May-2018,7.03,7.09,7,7,7849400
DSMG,30-May-2018,89.77,90.64,89.41,90.3,3520100
DSMR,30-May-2018,58.23,58.62,58.15,58.5,30359600
DSMS,30-May-2018,898.7,910.81,897.35,909.11,10974700
DSMT,30-May-2018,293.79,308.07,293.79,303.63,586500
DSMU,30-May-2018,178.56,180.3,177.91,179.95,20250900
DSNC,30-May-2018,574.63,580.05,573.7,578.76,288073800
DSNF,30-May-2018,222.72,230.48,222.72,229.01,13248000
DSNG,30-May-2018,701.67,706.91,699.32,705.53,139129000
DSNS,30-May-2018,1657.86,1670.83,1650.18,1668.43,65208400
DSOE,30-May-2018,68.6,69.45,68.14,68.37,1273900
DSOG,30-May-2018,661.02,685.75,661.02,683.23,226788500
DSOI,30-May-2018,439.52,451.87,439.52,449.02,93741400
DSOL,30-May-2018,578.37,600.27,578.37,598.64,27474100
DSOQ,30-May-2018,485.33,498.93,485.33,496.59,125144700
DSOS,30-May-2018,798.85,828.47,798.85,824.58,199314400
DSPB,30-May-2018,353.46,356.48,353.07,355.6,8498800
DSPC,30-May-2018,247.35,251.54,247.18,251.33,5451500
DSPG,30-May-2018,570.67,575.5,568.98,574.83,72150300
DSPL,30-May-2018,634.49,653.46,634.49,651.78,31403300
DSPM,30-May-2018,86.97,87.72,86.53,87.43,2940900
DSPN,30-May-2018,703.46,712.05,703.46,710.28,181459900
DSPP,30-May-2018,178.95,179.79,178.56,179.07,1947200
DSPR,30-May-2018,490.65,497.11,490.65,495.26,83456500
DSRA,30-May-2018,871.69,884.44,867.49,882.47,48812300
DSRB,30-May-2018,1681.82,1696.4,1680.16,1695.3,43101700
DSRD,30-May-2018,893.94,906.81,890.12,902.85,11160300
DSRE,30-May-2018,306,311.1,305.27,310.09,219429600
DSRH,30-May-2018,415.28,419.68,414.22,417.46,4416000
DSRI,30-May-2018,126.44,128.58,126.12,128.17,215013600
DSRL,30-May-2018,98.97,100.64,98.23,100.22,59151700
DSRN,30-May-2018,180.95,186.14,180.78,185.88,11790900
DSRP,30-May-2018,369.53,372.28,365.99,369.88,3649100
DSRQ,30-May-2018,140.3,140.78,139.31,140.27,8897000
DSRR,30-May-2018,1998.48,2038.23,1997.87,2028.71,12239900
DSRS,30-May-2018,1526.05,1539.12,1516.67,1537.45,80255500
DSRT,30-May-2018,1170.73,1182.69,1168.76,1181.15,235739100
DSRU,30-May-2018,1468.72,1478.64,1466.23,1475.6,23485100
DSSB,30-May-2018,1221.65,1236.26,1214.27,1231.43,41194700
DSSC,30-May-2018,3644.04,3669.1,3626.25,3643.1,259307300
DSSD,30-May-2018,582.62,589.08,581.65,587.13,25354600
DSSF,30-May-2018,289.65,292.19,289.37,291.49,41737500
DSSP,30-May-2018,236.13,239.26,236.08,238.6,2389600
DSSR,30-May-2018,185.36,188.23,184.88,187.52,43017900
DSST,30-May-2018,294.39,301.12,294.39,299.22,14825700
DSSV,30-May-2018,2253.81,2269.83,2247.78,2265.89,190841400
DSSW,30-May-2018,2098.3,2111.26,2088.95,2105.78,101887900
DSTB,30-May-2018,682.96,691.08,678.42,689.82,13344700
DSTC,30-May-2018,1851.81,1860.81,1848.15,1856.6,574216200
DSTK,30-May-2018,850.55,870.15,850.17,864.54,2395800
DSTL,30-May-2018,156.72,157.78,156.33,157.46,59057200
DSTP,30-May-2018,656.28,662.65,656.28,661.33,0
DSTQ,30-May-2018,1639.09,1644.42,1633.67,1637.99,383374700
DSTR,30-May-2018,84.77,85.01,83.81,84.71,3744500
DSTS,30-May-2018,282.42,287.89,282.42,286.48,3154300
DSTT,30-May-2018,747.87,754.69,742.8,751.67,6915700
DSTY,30-May-2018,1091.17,1092.62,1083.39,1086.4,10388400
DSUO,30-May-2018,261.38,264.55,260.76,263.8,28450600
DSUT,30-May-2018,255.18,258.29,254.54,257.63,112971300
DSVE,30-May-2018,242.02,244.97,241.34,244.38,84520600
DSVN,30-May-2018,474.91,485.54,474.59,484.09,3191900
DSWC,30-May-2018,316.79,318.32,315.44,317.51,35521200
DSWU,30-May-2018,1922.8,1945.71,1916.43,1935.86,1237500
DTCI,30-May-2018,1440.73,1464.41,1436.77,1459.76,0
DTEI,30-May-2018,1716.93,1746.27,1712.02,1740.56,0
DTFD,30-May-2018,55,80,45,65,0
DTFI,30-May-2018,65,65,65,65,0
DTFX,30-May-2018,125.08,125.91,124.93,125.86,0
DTOF,30-May-2018,55,65,55,60,0
DTOH,30-May-2018,60,70,60,70,0
DTTH,30-May-2018,65,70,65,70,0
DTTW,30-May-2018,85,90,75,80,0
DTWC,30-May-2018,18077.08,18348.42,18077.08,18302.67,0
DTWI,30-May-2018,53071.16,53839.46,53071.16,53738.09,0
DTWT,30-May-2018,16912.29,17244.56,16912.29,17169.07,0
DTWU,30-May-2018,2891.64,2917.86,2878.49,2910.87,0
DUBS,30-May-2018,89.98,90.75,89.86,90.72,0
DUFD,30-May-2018,60,86.66,60,86.66,0
DUFI,30-May-2018,40,60,40,60,0
DUOF,30-May-2018,46.66,66.66,46.66,66.66,0
DUOH,30-May-2018,40,46.66,40,40,0
DUSL,30-May-2018,571.79,577.2,571.54,576.14,0
DUSM,30-May-2018,1032.95,1044.02,1032.95,1041.34,0
DUSS,30-May-2018,1088.59,1101.42,1088.45,1098.49,0
DUTH,30-May-2018,33.33,46.66,33.33,46.66,0
DUTW,30-May-2018,53.33,93.33,53.33,93.33,0
DVCA,30-May-2018,0.91,19.72,0.91,17.65,0
DVCD,30-May-2018,0.01,4.62,0.01,4.62,0
DVCE,30-May-2018,14.22,252.85,14.22,252.85,0
DVCN,30-May-2018,22.5,421.21,22.02,421.21,0
DVCQ,30-May-2018,8.73,577.38,8.73,577.38,0
DVCS,30-May-2018,2.44,61.15,2.44,59.81,0
DVCT,30-May-2018,32.15,1016.25,32.15,1016.25,0
DVCV,30-May-2018,4,68.97,4,67.66,0
DVCX,30-May-2018,6.45,130.02,6.45,127.48,0
DVS,30-May-2018,95,99.8,95,99.8,0
DWCB,30-May-2018,5560.14,5617.27,5535.27,5602.33,0
DXY,30-May-2018,94.83,94.96,94.03,94.15,0
EED,30-May-2018,37.18,37.36,37.16,37.31,0
EVZ,30-May-2018,10.17,10.17,8.4,8.97,0
FBV,30-May-2018,24.53,24.57,24.5,24.54,0
FVX,30-May-2018,2.67,2.69,2.63,2.67,0
GLD,30-May-2018,1298.62,1303.33,1295.93,1301.93,762110
GMI,30-May-2018,22.19,22.45,22.18,22.38,0
GNX,30-May-2018,477.07,484.26,474.76,483.68,0
GVX,30-May-2018,10.7,11.18,10.36,10.37,0
GVZ,30-May-2018,11.55,11.6,10.77,10.87,0
HGX,30-May-2018,311.98,312.9,310.02,310.19,0
HIGA,30-May-2018,8,8,8,8,0
HIGD,30-May-2018,0.01,0.01,0.01,0.01,0
HIGN,30-May-2018,138,138,138,138,0
HIGQ,30-May-2018,183,183,183,183,0
HIGS,30-May-2018,22,22,22,22,0
HIGV,30-May-2018,3,3,3,3,0
HUI,30-May-2018,180.31,181.95,179.73,181.25,0
HVX,30-May-2018,89.18,90.89,89.18,90.68,0
IDX,30-May-2018,1948.21,1973.98,1948.21,1967.96,589695600
INDS,30-May-2018,5890.26,5927.86,5883.17,5919.72,0
INSR,30-May-2018,8139.69,8276.2,8139.69,8239.07,0
IQX,30-May-2018,4079.47,4142.22,4079.47,4132.75,0
IQZ,30-May-2018,11328.16,11473.32,11328.16,11442.03,0
IRX,30-May-2018,1.89,1.89,1.87,1.87,0
IVX,30-May-2018,1082.01,1095.68,1082.01,1093.12,0
IXB,30-May-2018,614.48,620.95,614.48,619.31,0
IXCO,30-May-2018,4483.3,4501.02,4471.73,4492.96,0
IXE,30-May-2018,752.54,773.08,752.54,770.1,0
IXF,30-May-2018,4707.37,4776.77,4707.27,4761.45,0
IXHC,30-May-2018,787.74,797.52,787.74,794.95,0
IXI,30-May-2018,746.79,755.42,746.67,753.96,0
IXM,30-May-2018,333.53,337.77,332.9,336.76,0
